Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2020-10-12 10:50:02;"Treino A";"Bench Press - Close Grip (Barbell)";2;30;kg;12;10;;;0;;
2020-10-12 10:50:02;"Treino A";"Bench Press - Close Grip (Barbell)";3;25;kg;12;10;;;0;;
2020-10-12 10:50:02;"Treino A";"Crunch (Machine)";1;70;kg;14;9,5;;;0;"1a: mãos escorregaram. 
2a: última execução n foi legal mas fiz. 
Lombar cansou dps do fim da 3a.";
2020-10-12 10:50:02;"Treino A";"Crunch (Machine)";2;70;kg;12;10;;;0;;
2020-10-12 10:50:02;"Treino A";"Crunch (Machine)";3;57;kg;18;10;;;0;;
2020-10-12 10:50:02;"Treino A";"Reverse Crunch";1;;;20;8;;;0;"Aumentei amplitude na fase concentrica. Estava pouco. Mas ainda sinto a lombar cansar primeiro. Não é dor, é fadiga msm. 
Não senti cansaço na lombar na última. Execução melhor, acho. 
Nesse exercício eu tô descanso só 30s. Talvez isso influencie também. Próximo treino aumento. ";
2020-10-12 10:50:02;"Treino A";"Reverse Crunch";2;;;20;8;;;0;;
2020-10-12 10:50:02;"Treino A";"Reverse Crunch";3;;;20;8;;;0;;
2020-10-13 07:19:11;"Yoga";"Yoga: ibis ";1;;;;;;km;120;"Duas ou três saídas da posição com pé direito formado apenas. ";""
2020-10-13 07:19:11;"Yoga";"Yoga: raio asana";1;;;;;;km;50;"Ainda aprendendo. Estabilidade ruim. Perna direita sente mais por estar na ponta dos dedos, praticamente. ";
2020-10-13 07:19:11;"Yoga";"Vacuum";1;;;;;;km;30;"";
2020-10-13 07:19:11;"Yoga";"Vacuum";2;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";3;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";4;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";5;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";6;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";7;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";8;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";9;;;;;;km;30;;
2020-10-13 07:19:11;"Yoga";"Vacuum";10;;;;;;km;30;;
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna virada ";1;;;;;;km;30;"";""
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna virada ";2;;;;;;km;30;;
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna esticada ";1;;;;;;km;30;"";
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna esticada ";2;;;;;;km;30;;
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna esticada (Hack) ";1;;;;;;km;30;"";
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna esticada (Hack) ";2;;;;;;km;30;;
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna virada (Hack) ";1;;;;;;km;30;"";
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna virada (Hack) ";2;;;;;;km;30;;
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna aberta";1;;;;;;km;30;"";
2020-10-13 16:26:19;"Alongamentos";"Alongamento: perna aberta";2;;;;;;km;30;;
2020-10-13 16:45:23;"Mobilidade superiores II";"Mobilidade: passagem frente-trás ";1;;;10;;;;0;"";""
2020-10-13 16:45:23;"Mobilidade superiores II";"Mobilidade: passagem trás-frente";1;;;10;;;;0;"";
2020-10-13 16:45:23;"Mobilidade superiores II";"Mobilidade: elástico no hack e braços pra cima ";1;;;;;;km;10;"";
2020-10-13 16:45:23;"Mobilidade superiores II";"Mobilidade: elástico no hack e braços pra cima ";2;;;;;;km;10;;
2020-10-13 16:45:23;"Mobilidade superiores II";"Mobilidade: alongamento de dorsal (rotação de tronco) ";1;;;;;;km;40;"";
2020-10-13 16:56:32;"Treino B";"Rotação externa do manguito";1;4,5;kg;12;;;;0;"Fiz sem descanso. A sensação no ombro direito ainda existe, mas bem menos que antes. ";"Comecei o dia com respiração ruim, no sentido de ter dificuldades recorrentes. Falta de ar. Provavelmente resquícios da alergia de semana passada, da crise."
2020-10-13 16:56:32;"Treino B";"Rotação externa do manguito";2;4,5;kg;12;;;;0;;
2020-10-13 16:56:32;"Treino B";"Rotação externa do manguito";3;4,5;kg;12;;;;0;;
2020-10-13 16:56:32;"Treino B";"Rotação interna de manguito";1;12;kg;12;;;;0;"Sem dor ou fisgada nenhuma aqui. Sem descanso. Pouco peso... ";
2020-10-13 16:56:32;"Treino B";"Rotação interna de manguito";2;12;kg;12;;;;0;;
2020-10-13 16:56:32;"Treino B";"Rotação interna de manguito";3;12;kg;12;;;;0;;
2020-10-13 16:56:32;"Treino B";"Bent Over Row (Barbell)";1;20;kg;10;;;;0;"As últimas 2 foram com execução roubada. 
Esse aquecimento n foi bom... eu acho. Muito pouco, peso perto do que levanto. 
Me atrapalhei na última série; tirei pouco peso. De qlqr forma, consegui sentir bem as costas. ";
2020-10-13 16:56:32;"Treino B";"Bent Over Row (Barbell)";2;25;kg;8;;;;0;;
2020-10-13 16:56:32;"Treino B";"Bent Over Row (Barbell)";3;30;kg;4;;;;0;;
2020-10-13 16:56:32;"Treino B";"Bent Over Row (Barbell)";4;40;kg;12;;;;0;;
2020-10-13 16:56:32;"Treino B";"Bent Over Row (Barbell)";5;40;kg;12;;;;0;;
2020-10-13 16:56:32;"Treino B";"Bent Over Row (Barbell)";6;35;kg;10;;;;0;;
2020-10-13 16:56:32;"Treino B";"Seated Wide-Grip Row (Cable)";1;70;kg;8;10;;;0;"Faltou concentração... Execuções poderiam ser melhores, mais lentas, sem pressa. 
3a foi melhor. Eu acho que 10kg a mais faz uma diferença grande aqui (aumentei última quinta). Infelizmente o aumento é de 10 em 10 so. 
Consegui sentir bem as costas... como detalhar?! ";
2020-10-13 16:56:32;"Treino B";"Seated Wide-Grip Row (Cable)";2;70;kg;8;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Seated Wide-Grip Row (Cable)";3;50;kg;12;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Lat Pulldown - Wide Grip (Cable)";1;66;kg;10;10;;;0;"1a: minha força foi embora... ";
2020-10-13 16:56:32;"Treino B";"Lat Pulldown - Wide Grip (Cable)";2;66;kg;8;;;;0;;
2020-10-13 16:56:32;"Treino B";"Lat Pulldown - Wide Grip (Cable)";3;52;kg;6;;;;0;;
2020-10-13 16:56:32;"Treino B";"Shrug (Barbell)";1;35;kg;16;9;;;0;"Preciso ter mais cuidado tanto na retirada como recolocada no Hack. 
3a: últimas reps eram mais os braços do que o trapézio. Além disso, eu poderia ter diminuído mais o peso. ";
2020-10-13 16:56:32;"Treino B";"Shrug (Barbell)";2;35;kg;16;9;;;0;;
2020-10-13 16:56:32;"Treino B";"Shrug (Barbell)";3;30;kg;10;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Retração Escapular ";1;80;kg;12;8;;;0;"A 2a poderia ser melhor em execução. Tenho que lembrar mais da retração final das escapulas. ";
2020-10-13 16:56:32;"Treino B";"Retração Escapular ";2;80;kg;12;9;;;0;;
2020-10-13 16:56:32;"Treino B";"Retração Escapular ";3;60;kg;16;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Incline Curl (Dumbbell)";1;8;kg;13;10;;;0;"Na próxima aumento. ";
2020-10-13 16:56:32;"Treino B";"Incline Curl (Dumbbell)";2;8;kg;12;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Incline Curl (Dumbbell)";3;6;kg;12;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Bicep Curl (Barbell)";1;15;kg;12;;;;0;"Aparentemente melhorei. ";
2020-10-13 16:56:32;"Treino B";"Bicep Curl (Barbell)";2;15;kg;12;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Bicep Curl (Barbell)";3;10;kg;10;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Reverse Fly (Machine)";1;43;kg;12;8,5;;;0;"";
2020-10-13 16:56:32;"Treino B";"Reverse Fly (Machine)";2;43;kg;12;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Reverse Fly (Machine)";3;36;kg;15;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Seated Calf Raise (Plate Loaded)";1;67,5;kg;12;7;;;0;"";
2020-10-13 16:56:32;"Treino B";"Seated Calf Raise (Plate Loaded)";2;67,5;kg;12;7;;;0;;
2020-10-13 16:56:32;"Treino B";"Seated Calf Raise (Plate Loaded)";3;55;kg;22;10;;;0;;
2020-10-13 16:56:32;"Treino B";"Standing Calf Raise (Machine)";1;100;kg;20;10;;;0;"O máximo da máquina é 100kg.
As últimas 4 reps das séries são bem mais rápidas que o jornal, e a amplitude diminui um pouco. ";
2020-10-13 16:56:32;"Treino B";"Standing Calf Raise (Machine)";2;100;kg;18;;;;0;;
2020-10-13 16:56:32;"Treino B";"Standing Calf Raise (Machine)";3;80;kg;24;;;;0;;
2020-10-14 07:02:57;"Yoga";"Yoga: ibis ";1;;;;;;km;130;"Mão direita dormente. Estabilidade ok. Abaixo do nariz querendo ser coçado. Olhar fixo na frente, abertos. Pensamentos indo e vindo, mas nada fixo. 
Mão esquerda também ficou dormente. No caso, antebraço até os dedos. Senti esquerda da lombar acima dos glúteos. Estabilidade ok, mas não perfeita. Não perdi equilíbrio. Meus pés não ficam 100% fixos, no entanto; não saio do lugar, costas retas ainda, mas eles ficam procurando sua estabilidade. Respiração ok, mas mente vai e vem ainda. ";""
2020-10-14 07:02:57;"Yoga";"Yoga: raio asana";1;;;;;;km;70;"Respiração e estabilidade ok. Mas ainda n tô confiante que o asana tá correto. ";
2020-10-14 07:02:57;"Yoga";"Vacuum";1;;;;;;km;30;"";
2020-10-14 07:02:57;"Yoga";"Vacuum";2;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";3;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";4;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";5;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";6;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";7;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";8;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";9;;;;;;km;30;;
2020-10-14 07:02:57;"Yoga";"Vacuum";10;;;;;;km;30;;
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna esticada (Hack) ";1;;;;;;km;30;"";""
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna esticada (Hack) ";2;;;;;;km;30;;
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna virada (Hack) ";1;;;;;;km;30;"";
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna virada (Hack) ";2;;;;;;km;30;;
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna virada ";1;;;;;;km;30;"";
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna virada ";2;;;;;;km;30;;
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna esticada ";1;;;;;;km;30;"";
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna esticada ";2;;;;;;km;30;;
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna aberta";1;;;;;;km;30;"";
2020-10-14 16:41:32;"Alongamentos";"Alongamento: perna aberta";2;;;;;;km;30;;
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: tactical frog ";1;;;10;;;;0;"";""
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: 90/90 hip switches ";1;;;5;;;;0;"";
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: Groin Rock Backs ";1;;;10;;;;0;"";
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: deep squat + OH Reaches + hamstring (combo) ";1;;;5;;;;0;"Ainda da pra deixar a coluna mais reta. ";
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: deep squat + OH Reaches + hamstring (combo) ";2;;;5;;;;0;;
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: kneeling loaded ankle rocks";1;;;5;;;;0;"";
2020-10-14 16:59:03;"Mobilidade Inferiores";"Mobilidade: kneeling loaded ankle rocks";2;;;5;;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Abductor (Machine)";1;23;kg;10;;;;0;"Amplitude? Na 2a série. Da pra melhorar. ";""
2020-10-14 17:16:08;"Treino C";"Hip Abductor (Machine)";2;36;kg;10;;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Abductor (Machine)";3;50;kg;10;;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Abductor (Machine)";4;90;kg;12;8;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Abductor (Machine)";5;90;kg;12;;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Abductor (Machine)";6;70;kg;21;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Leg Press";1;140;kg;12;8;;;0;"";
2020-10-14 17:16:08;"Treino C";"Leg Press";2;140;kg;15;9;;;0;;
2020-10-14 17:16:08;"Treino C";"Leg Press";3;110;kg;30;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Bulgarian Split Squat";1;20;kg;12;9;;;0;"2a série, perna direita foi mais devagar; senti mais a esquerda. 
3a faltou fôlego. ";
2020-10-14 17:16:08;"Treino C";"Bulgarian Split Squat";2;20;kg;12;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Bulgarian Split Squat";3;9;kg;15;;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Thrust (Machine) ";1;95;kg;12;9;;;0;"";
2020-10-14 17:16:08;"Treino C";"Hip Thrust (Machine) ";2;95;kg;12;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Hip Thrust (Machine) ";3;75;kg;20;;;;0;;
2020-10-14 17:16:08;"Treino C";"Stiff Leg Deadlift (Barbell)";1;50;kg;12;9;;;0;"Fôlego!! Melhorando, mas ainda assim... Esse biset me mata, bixo. Não consigo fazer direto (uns 30 a 60s entre os exercícios) nem descansar so 30s na última. ";
2020-10-14 17:16:08;"Treino C";"Stiff Leg Deadlift (Barbell)";2;50;kg;12;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Stiff Leg Deadlift (Barbell)";3;40;kg;12;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Leg Extension (Machine)";1;90;kg;14;10;;;0;"Ess 2a foi foda. Consegui as 12 na força do odio.";
2020-10-14 17:16:08;"Treino C";"Leg Extension (Machine)";2;90;kg;12;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Leg Extension (Machine)";3;70;kg;10;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Seated Leg Curl (Machine)";1;50;kg;12;;;;0;"1a e 2a o banco tava desasustado, mas fiz. Perdi estabilidade.";
2020-10-14 17:16:08;"Treino C";"Seated Leg Curl (Machine)";2;50;kg;5;;;;0;;
2020-10-14 17:16:08;"Treino C";"Seated Leg Curl (Machine)";3;50;kg;12;;;;0;;
2020-10-14 17:16:08;"Treino C";"Seated Leg Curl (Machine)";4;36;kg;12;;;;0;;
2020-10-14 17:16:08;"Treino C";"Crunch (Machine)";1;70;kg;12;9;;;0;"";
2020-10-14 17:16:08;"Treino C";"Crunch (Machine)";2;70;kg;12;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Crunch (Machine)";3;57;kg;19;10;;;0;;
2020-10-14 17:16:08;"Treino C";"Reverse Crunch";1;0;kg;25;;;;0;"Execução melhor. Cansaço da lombar sumindo. 
2a: cansaço da lombar ainda persiste. Mas menos. Eu acho. 
3a: nada ou mt pouco de lombar. ";
2020-10-14 17:16:08;"Treino C";"Reverse Crunch";2;0;kg;30;;;;0;;
2020-10-14 17:16:08;"Treino C";"Reverse Crunch";3;0;kg;35;;;;0;;
2020-10-15 07:28:06;"Yoga";"Yoga: ibis ";1;;;;;;km;140;"Uns 15 a 20 pensamentos. Umas 6 desequilibradas, 2 fortes, no total, mas sem sair do lugar. Respiração melhorando. ";""
2020-10-15 07:28:06;"Yoga";"Yoga: raio asana";1;;;;;;km;80;"Ainda faltou aperfeiçoar a posição dos pés. Estabilidade melhor mas muito aquém do ideal. Pensamentos divergentes foram uns 5.";
2020-10-15 07:28:06;"Yoga";"Vacuum";1;;;;;;km;30;"";
2020-10-15 07:28:06;"Yoga";"Vacuum";2;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";3;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";4;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";5;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";6;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";7;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";8;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";9;;;;;;km;30;;
2020-10-15 07:28:06;"Yoga";"Vacuum";10;;;;;;km;30;;
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna esticada (Hack) ";1;;;;;;km;30;"";""
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna esticada (Hack) ";2;;;;;;km;30;;
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna virada (Hack) ";1;;;;;;km;30;"";
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna virada (Hack) ";2;;;;;;km;30;;
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna esticada ";1;;;;;;km;30;"";
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna esticada ";2;;;;;;km;30;;
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna virada ";1;;;;;;km;30;"";
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna virada ";2;;;;;;km;30;;
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna aberta";1;;;;;;km;30;"";
2020-10-15 16:53:40;"Alongamentos";"Alongamento: perna aberta";2;;;;;;km;30;;
2020-10-15 17:12:00;"Mobilidade de superiores";"Mobilidade: shoulder CAR";1;;;10;;;;0;"";""
2020-10-15 17:12:00;"Mobilidade de superiores";"Mobilidade: prone elbow / hand lift off";1;;;10;;;;0;"";
2020-10-15 17:12:00;"Mobilidade de superiores";"Mobilidade: opposite hand to foot ";1;;;5;;;;0;"";
2020-10-15 17:12:00;"Mobilidade de superiores";"Mobilidade: quadruped sit throughs";1;;;5;;;;0;"";
2020-10-15 17:23:08;"Treino A";"Rotação externa do manguito";1;10;kg;12;6;;;0;"Sem dor. Apenas, em algumas reps, sinto o ombro direito. Depende tbm em como a rep é feita, alguma coisa a ver com a posição do braço na execução. Aprendendo melhor esses detalhes. ";""
2020-10-15 17:23:08;"Treino A";"Rotação externa do manguito";2;10;kg;12;;;;0;;
2020-10-15 17:23:08;"Treino A";"Rotação externa do manguito";3;10;kg;12;;;;0;;
2020-10-15 17:23:08;"Treino A";"Rotação interna de manguito";1;15;kg;12;7;;;0;"Polia 3. Sem dor. Voltando a descansar pelo menos 60s. ";
2020-10-15 17:23:08;"Treino A";"Rotação interna de manguito";2;15;kg;12;7;;;0;;
2020-10-15 17:23:08;"Treino A";"Rotação interna de manguito";3;15;kg;12;7;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press (Barbell)";1;20;kg;15;;;;0;"3min de descanso. ";
2020-10-15 17:23:08;"Treino A";"Bench Press (Barbell)";2;25;kg;12;;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press (Barbell)";3;30;kg;10;;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press (Barbell)";4;55;kg;12;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press (Barbell)";5;55;kg;10;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press (Barbell)";6;45;kg;7;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Incline Bench Press (Dumbbell)";1;24;kg;10;10;;;0;"";
2020-10-15 17:23:08;"Treino A";"Incline Bench Press (Dumbbell)";2;24;kg;7;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Incline Bench Press (Dumbbell)";3;18;kg;9;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Chest Press (Machine)";1;67,5;kg;11;10;;;0;"3a: desconcentrei. 30s e fiz de novo. ";
2020-10-15 17:23:08;"Treino A";"Chest Press (Machine)";2;67,5;kg;9;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Chest Press (Machine)";3;55;kg;4;9;;;0;;
2020-10-15 17:23:08;"Treino A";"Chest Press (Machine)";4;55;kg;5;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Overhead Press (Dumbbell)";1;18;kg;12;10;;;0;"";
2020-10-15 17:23:08;"Treino A";"Overhead Press (Dumbbell)";2;18;kg;9;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Overhead Press (Dumbbell)";3;14;kg;8;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";1;36;kg;8;10;;;0;"";
2020-10-15 17:23:08;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";2;36;kg;6;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Triceps Pushdown (Cable - Straight Bar)";3;29,3;kg;10;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Lateral Raise (Cable)";1;11,3;kg;9;9;;;0;"Na força do ódio. ";
2020-10-15 17:23:08;"Treino A";"Lateral Raise (Cable)";2;11,3;kg;9;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Lateral Raise (Cable)";3;9;kg;9;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press - Close Grip (Barbell)";1;30;kg;9;10;;;0;"1a: desconcentrei e tbm tava mais cansado pelo biset. 
2a: fôlego. 
3a: fiz rápido dms e n foquei apropriadamente na execução. ";
2020-10-15 17:23:08;"Treino A";"Bench Press - Close Grip (Barbell)";2;30;kg;9;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Bench Press - Close Grip (Barbell)";3;25;kg;12;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Crunch (Machine)";1;70;kg;12;9,5;;;0;"3a: cansei mais cedo. ";
2020-10-15 17:23:08;"Treino A";"Crunch (Machine)";2;70;kg;12;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Crunch (Machine)";3;57;kg;15;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Reverse Crunch";1;;;30;10;;;0;"60s rest";
2020-10-15 17:23:08;"Treino A";"Reverse Crunch";2;;;30;10;;;0;;
2020-10-15 17:23:08;"Treino A";"Reverse Crunch";3;;;30;10;;;0;;
2020-10-16 07:26:08;"Yoga";"Yoga: ibis ";1;;;;;;km;140;"Umas 10 a 15 distrações, incluindo consciência do braço dormente, perda leve de equilíbrio, incômodo muscular leve na perna, mas n incluindo contar. Com a perna direita fixa, no entanto, as distrações foram menos em número, mas teve uma perda de equilíbrio que foi maior, e o incômodo acima das nádegas tbm. ";""
2020-10-16 07:26:08;"Yoga";"Yoga: raio asana";1;;;;;;km;90;"Sinto melhora, mas ainda me falta confiança na postura. Equilíbrio tá vindo, no entanto. ";
2020-10-16 07:26:08;"Yoga";"Vacuum";1;;;;;;km;30;"";
2020-10-16 07:26:08;"Yoga";"Vacuum";2;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";3;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";4;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";5;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";6;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";7;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";8;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";9;;;;;;km;30;;
2020-10-16 07:26:08;"Yoga";"Vacuum";10;;;;;;km;30;;
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna esticada (Hack) ";1;;;;;;km;30;"";""
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna esticada (Hack) ";2;;;;;;km;30;;
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna virada (Hack) ";1;;;;;;km;30;"";
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna virada (Hack) ";2;;;;;;km;30;;
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna esticada ";1;;;;;;km;30;"";
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna esticada ";2;;;;;;km;30;;
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna virada ";1;;;;;;km;30;"";
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna virada ";2;;;;;;km;30;;
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna aberta";1;;;;;;km;30;"";
2020-10-16 16:02:06;"Alongamentos";"Alongamento: perna aberta";2;;;;;;km;30;;
2020-10-16 16:23:55;"Mobilidade superiores II";"Mobilidade: passagem frente-trás ";1;;;10;;;;0;"";""
2020-10-16 16:23:55;"Mobilidade superiores II";"Mobilidade: passagem trás-frente";1;;;5;;;;0;"To aumentando a velocidade, aí canso, mas claro que foco na precisão do movimento. ";
2020-10-16 16:23:55;"Mobilidade superiores II";"Mobilidade: passagem trás-frente";2;;;5;;;;0;;
2020-10-16 16:23:55;"Mobilidade superiores II";"Mobilidade: elástico no hack e braços pra cima ";1;;;;;;km;10;"";
2020-10-16 16:23:55;"Mobilidade superiores II";"Mobilidade: elástico no hack e braços pra cima ";2;;;;;;km;10;;
2020-10-16 16:23:55;"Mobilidade superiores II";"Mobilidade: alongamento de dorsal (rotação de tronco) ";1;;;;;;km;40;"";
2020-10-16 16:35:10;"Treino B";"Rotação externa do manguito";1;11,3;kg;12;7;;;0;"Incomodo leve mas em mais reps (das 12, umas 8 a 10 eu sinto) no ombro direito. Execução que faço é lenta pra entender meljor isso. Polia n2. 
3a: ajustei a altura. Melhorou muito o ombro direito. Nem senti incômodo mais. 
Engraçado que o ombro esquerdo tá OK. ";""
2020-10-16 16:35:10;"Treino B";"Rotação externa do manguito";2;11,3;kg;12;9;;;0;;
2020-10-16 16:35:10;"Treino B";"Rotação externa do manguito";3;11,3;kg;12;8;;;0;;
2020-10-16 16:35:10;"Treino B";"Rotação interna de manguito";1;16,3;kg;12;8;;;0;"Tudo OK. 
2a: joguei ombro esquerdo pra um pouco frente e notei um incômodo. Sinal de má execução. Calma e vai. 
3a: peso me faz repetir a jogada, eu acho. 
Normal sentir peito nisso? ";
2020-10-16 16:35:10;"Treino B";"Rotação interna de manguito";2;16,3;kg;12;8;;;0;;
2020-10-16 16:35:10;"Treino B";"Rotação interna de manguito";3;16,3;kg;12;8;;;0;;
2020-10-16 16:35:10;"Treino B";"Bent Over Row (Barbell)";1;20;kg;10;;;;0;"3a do warmup diminui as reps p ver se consigo usar a energia poupada nas working set. 
Descansei 150s do warmup pra working. 1a foi melhor que nunca, embora na 12a ainda sofri um pouco no final da execução. 
Gostei. ";
2020-10-16 16:35:10;"Treino B";"Bent Over Row (Barbell)";2;25;kg;10;;;;0;;
2020-10-16 16:35:10;"Treino B";"Bent Over Row (Barbell)";3;30;kg;5;;;;0;;
2020-10-16 16:35:10;"Treino B";"Bent Over Row (Barbell)";4;40;kg;12;;;;0;;
2020-10-16 16:35:10;"Treino B";"Bent Over Row (Barbell)";5;40;kg;12;;;;0;;
2020-10-16 16:35:10;"Treino B";"Bent Over Row (Barbell)";6;30;kg;16;;;;0;;
